date,drct,sped
2006-01-03 04:20,300.0,8.693932
2006-01-03 04:50,280.0,5.9341826
2006-01-03 05:20,270.0,8.209743
2006-01-03 05:50,300.0,8.088628
2006-01-03 06:20,300.0,7.2951303
2006-01-03 06:50,270.0,9.431919
2006-01-03 07:20,300.0,6.1196704
2006-01-03 07:50,280.0,7.4108143
2006-01-03 08:20,270.0,8.300578
2006-01-03 08:50,280.0,8.976654
2006-01-03 09:20,280.0,6.732101
2006-01-03 09:50,280.0,8.07252
2006-01-03 10:50,260.0,4.7675924
2006-01-03 11:20,260.0,5.444942
2006-01-03 11:50,240.0,3.7810585
2006-01-03 12:20,270.0,4.6057644
2006-01-03 12:50,250.0,5.3966017
2006-01-03 13:20,250.0,4.55209
2006-01-03 13:50,230.0,4.248522
2006-01-03 14:20,210.0,5.772248
2006-01-03 14:50,200.0,7.5331407
2006-01-03 15:20,190.0,6.3584037
2006-01-03 15:50,170.0,4.7674823
2006-01-03 16:20,170.0,4.506342
2006-01-03 16:50,170.0,5.141768
2006-01-03 17:50,170.0,5.906229
2006-01-03 18:20,170.0,6.199144
2006-01-03 18:50,170.0,5.382525
2006-01-03 19:20,160.0,5.6605606
2006-01-03 19:50,170.0,6.1800203
2006-01-03 20:20,170.0,6.1194973
2006-01-03 20:50,170.0,5.66509
2006-01-03 21:20,170.0,7.535656
2006-01-03 21:50,170.0,7.178434
2006-01-03 22:20,170.0,6.5349526
2006-01-03 22:50,170.0,7.1838427
2006-01-03 23:20,170.0,7.357814
2006-01-03 23:50,170.0,8.920811
2006-01-04 00:20,170.0,7.945813
2006-01-04 00:50,170.0,8.732806
2006-01-04 01:20,170.0,8.26491
2006-01-04 01:50,170.0,9.318127
2006-01-04 02:20,170.0,9.974979
2006-01-04 02:50,170.0,9.120486
2006-01-04 03:20,170.0,8.984277
2006-01-04 03:50,170.0,9.483616
2006-01-04 04:20,170.0,9.215129
2006-01-04 04:50,170.0,9.66777
2006-01-04 05:20,170.0,10.242293
2006-01-04 05:50,170.0,9.815669
2006-01-04 06:20,170.0,10.775413
2006-01-04 06:50,170.0,7.9152384
2006-01-04 07:20,170.0,7.68869
2006-01-04 08:20,160.0,11.806896
2006-01-04 08:50,160.0,12.076068
2006-01-04 09:20,160.0,12.715619
2006-01-04 09:50,170.0,13.716541
2006-01-04 10:20,170.0,13.4123535
2006-01-04 10:50,160.0,13.902009
2006-01-04 11:20,160.0,13.43636
2006-01-04 11:50,170.0,14.686139
2006-01-04 12:20,160.0,13.821903
2006-01-04 12:50,160.0,12.514355
2006-01-04 13:20,160.0,13.666444
2006-01-04 13:50,160.0,15.01296
2006-01-04 14:20,160.0,14.74231
2006-01-04 14:50,160.0,15.303361
2006-01-04 15:20,160.0,16.358114
2006-01-04 15:50,160.0,16.014305
2006-01-04 16:20,160.0,15.898785
2006-01-04 16:50,160.0,15.469424
2006-01-04 17:20,150.0,15.775916
2006-01-04 17:50,160.0,16.06438
2006-01-04 18:20,160.0,15.2577
2006-01-04 18:50,160.0,15.793696
2006-01-04 19:20,160.0,19.176584
2006-01-04 19:50,160.0,19.51759
2006-01-04 20:20,160.0,18.52273
2006-01-04 20:50,160.0,19.413689
2006-01-04 21:20,160.0,17.95273
2006-01-04 21:50,160.0,16.657413
2006-01-04 22:20,160.0,15.740373
2006-01-04 22:50,160.0,18.738697
2006-01-04 23:20,160.0,17.938618
2006-01-04 23:50,160.0,17.870813
2006-01-05 00:20,160.0,18.542152
2006-01-05 00:50,160.0,18.776863
2006-01-05 01:20,160.0,18.850183
2006-01-05 01:50,160.0,17.227745
2006-01-05 02:20,160.0,19.48908
2006-01-05 02:50,160.0,19.2174
2006-01-05 03:20,160.0,18.061625
2006-01-05 03:50,160.0,17.816616
2006-01-05 04:20,160.0,16.08742
2006-01-05 04:50,160.0,17.136442
2006-01-05 05:20,160.0,18.606586
2006-01-05 05:50,150.0,19.273508
2006-01-05 06:20,160.0,18.89684
2006-01-05 06:50,160.0,18.448547
2006-01-05 07:20,160.0,15.368974
2006-01-05 07:50,160.0,13.866238
2006-01-05 08:20,160.0,17.401
2006-01-05 08:50,160.0,18.244955
2006-01-05 09:20,160.0,16.64805
2006-01-05 09:50,160.0,16.442694
2006-01-05 10:20,160.0,17.429392
2006-01-05 10:50,150.0,19.76144
2006-01-05 11:20,150.0,19.410185
2006-01-05 11:50,150.0,19.789751
2006-01-05 12:20,150.0,19.489544
2006-01-05 12:50,160.0,20.505232
2006-01-05 13:20,150.0,17.797468
2006-01-05 13:50,150.0,18.09368
2006-01-05 14:20,150.0,19.62473
2006-01-05 14:50,160.0,19.184658
2006-01-05 15:20,150.0,18.590612
2006-01-05 15:50,150.0,17.165398
2006-01-05 16:20,150.0,16.587465
2006-01-05 16:50,150.0,16.491776
2006-01-05 17:20,150.0,18.608221
2006-01-05 17:50,140.0,17.97916
2006-01-05 18:20,150.0,19.051958
2006-01-05 18:50,140.0,17.953808
2006-01-05 19:20,150.0,16.352974
2006-01-05 19:50,150.0,15.730124
2006-01-05 20:20,140.0,15.962665
2006-01-05 20:50,140.0,14.510416
2006-01-05 21:20,150.0,15.364654
2006-01-05 21:50,140.0,14.681146
2006-01-05 22:20,140.0,15.538025
2006-01-05 22:50,150.0,16.08561
2006-01-05 23:20,150.0,15.367981
2006-01-05 23:50,150.0,14.095821
2006-01-06 00:20,150.0,17.064919
2006-01-06 00:50,150.0,14.576278
2006-01-06 01:20,150.0,14.5949955
2006-01-06 01:50,150.0,14.234799
2006-01-06 02:20,140.0,14.269573
2006-01-06 02:50,150.0,14.08399
2006-01-06 03:20,140.0,14.574664
2006-01-06 03:50,160.0,14.020651
2006-01-06 04:20,150.0,15.15725
2006-01-06 04:50,150.0,14.076223
2006-01-06 05:20,150.0,14.2834425
2006-01-06 05:50,150.0,14.744505
2006-01-06 06:20,150.0,13.33918
2006-01-06 06:50,160.0,12.277234
2006-01-06 07:20,150.0,14.045374
2006-01-06 07:50,160.0,13.434321
2006-01-06 08:20,160.0,12.473234
2006-01-06 08:50,160.0,13.913868
2006-01-06 09:20,160.0,11.96384
2006-01-06 09:50,160.0,12.128593
2006-01-06 10:20,160.0,11.956761
2006-01-06 10:50,160.0,12.606804
2006-01-06 11:20,160.0,11.181805
2006-01-06 11:50,160.0,13.177872
2006-01-06 12:20,160.0,11.913718
2006-01-06 12:50,160.0,11.358062
2006-01-06 13:20,160.0,11.076307
2006-01-06 13:50,160.0,10.101083
2006-01-06 14:20,160.0,9.505335
2006-01-06 14:50,170.0,10.047144
2006-01-06 15:20,170.0,9.18524
2006-01-06 15:50,160.0,8.722593
2006-01-06 16:20,170.0,5.893459
2006-01-06 16:50,170.0,6.9328833
2006-01-06 17:20,170.0,7.181224
2006-01-06 17:50,170.0,5.9438663
2006-01-06 18:20,170.0,6.8106017
2006-01-06 18:50,170.0,8.767571
2006-01-06 19:20,160.0,9.641769
2006-01-06 19:50,160.0,9.182695
2006-01-06 20:20,160.0,10.780217
2006-01-06 20:50,160.0,10.531526
2006-01-06 21:20,160.0,10.929991
2006-01-06 21:50,160.0,10.650281
2006-01-06 22:20,160.0,11.1417675
2006-01-06 22:50,160.0,11.189993
2006-01-06 23:20,160.0,12.890523
2006-01-06 23:50,160.0,12.42037
2006-01-07 00:20,160.0,13.336026
2006-01-07 00:50,170.0,12.183546
2006-01-07 01:20,160.0,10.112995
2006-01-07 01:50,170.0,12.003668
2006-01-07 02:20,170.0,11.954966
2006-01-07 02:50,170.0,12.861353
2006-01-07 03:20,170.0,10.423261
2006-01-07 03:50,170.0,11.951637
2006-01-07 04:20,170.0,10.824427
2006-01-07 04:50,170.0,12.222116
2006-01-07 05:20,170.0,11.356823
2006-01-07 05:50,170.0,12.748356
2006-01-07 06:20,170.0,11.605084
2006-01-07 06:50,170.0,11.595051
2006-01-07 07:20,180.0,11.34275
2006-01-07 07:50,170.0,11.971491
2006-01-07 08:20,170.0,13.421745
2006-01-07 08:50,170.0,10.53752
2006-01-07 09:20,170.0,10.14191
2006-01-07 09:50,180.0,10.470692
2006-01-07 10:20,180.0,10.663995
2006-01-07 10:50,180.0,11.157945
2006-01-07 11:20,170.0,13.303449
2006-01-07 11:50,170.0,13.230622
2006-01-07 12:20,180.0,12.7402
2006-01-07 14:20,170.0,12.980116
2006-01-07 14:50,170.0,13.434529
2006-01-07 15:20,170.0,14.049383
2006-01-07 15:50,170.0,12.838004
2006-01-07 16:20,180.0,9.607556
2006-01-07 16:50,180.0,10.332677
2006-01-07 17:20,180.0,10.085249
2006-01-07 17:50,170.0,11.707412
2006-01-07 18:20,170.0,9.325171
2006-01-07 18:50,180.0,9.690135
2006-01-07 19:20,170.0,11.312654
2006-01-07 19:50,170.0,10.85697
2006-01-07 20:20,170.0,12.416602
2006-01-07 20:50,170.0,10.952061
2006-01-07 21:20,170.0,9.624703
2006-01-07 21:50,180.0,10.007791
2006-01-07 22:20,180.0,10.939417
2006-01-07 22:50,180.0,8.791998
2006-01-07 23:20,180.0,8.785823
2006-01-07 23:50,190.0,8.649026
2006-01-08 00:20,180.0,9.81748
2006-01-08 00:50,180.0,8.241099
2006-01-08 01:20,180.0,8.501441
2006-01-08 01:50,180.0,7.715083
2006-01-08 02:20,160.0,9.841972
2006-01-08 02:50,160.0,11.299029
2006-01-08 03:20,170.0,7.9258814
2006-01-08 03:50,170.0,6.48554
2006-01-08 04:20,170.0,8.461855
2006-01-08 04:50,170.0,8.695284
2006-01-08 05:20,160.0,9.629166
2006-01-08 05:50,160.0,8.601896
2006-01-08 06:20,160.0,8.087659
2006-01-08 06:50,170.0,7.2753654
2006-01-08 07:20,170.0,10.614151
2006-01-08 07:50,160.0,10.856521
2006-01-08 08:20,160.0,12.006645
2006-01-08 08:50,160.0,10.813115
2006-01-08 09:20,180.0,7.0215945
2006-01-08 09:50,170.0,8.862759
2006-01-08 10:20,170.0,8.481491
2006-01-08 10:50,170.0,7.8328147
2006-01-08 11:20,180.0,10.160322
2006-01-08 11:50,170.0,11.0234
2006-01-08 12:20,180.0,12.6035385
2006-01-08 12:50,180.0,11.270231
2006-01-08 13:20,170.0,10.81672
2006-01-08 13:50,170.0,10.339565
2006-01-08 14:20,170.0,9.667032
2006-01-08 14:50,170.0,8.471095
2006-01-08 15:20,180.0,8.706601
2006-01-08 15:50,170.0,8.241382
2006-01-08 16:20,180.0,9.28544
2006-01-08 16:50,170.0,8.780477
2006-01-08 17:20,180.0,8.786579
2006-01-08 17:50,170.0,8.136912
2006-01-08 18:20,170.0,8.431914
2006-01-08 18:50,170.0,8.643606
2006-01-08 19:20,170.0,7.282636
2006-01-08 19:50,170.0,12.662415
2006-01-08 20:20,180.0,11.735765
2006-01-08 20:50,180.0,11.501286
2006-01-08 21:20,180.0,10.712722
2006-01-08 21:50,180.0,11.74316
2006-01-08 22:20,170.0,12.091147
2006-01-08 22:50,170.0,11.580801
2006-01-08 23:20,170.0,10.562708
2006-01-08 23:50,180.0,13.184676
2006-01-09 00:20,180.0,13.214606
2006-01-09 00:50,170.0,15.089764
2006-01-09 01:20,180.0,13.730616
2006-01-09 01:50,180.0,15.305613
2006-01-09 02:20,180.0,15.378123
2006-01-09 02:50,180.0,16.094261
2006-01-09 03:20,180.0,17.915722
2006-01-09 03:50,180.0,15.95636
2006-01-09 04:20,180.0,17.763115
2006-01-09 04:50,180.0,17.266468
2006-01-09 05:20,180.0,16.6623
2006-01-09 05:50,180.0,18.598898
2006-01-09 06:20,180.0,19.381456
2006-01-09 06:50,180.0,21.10654
2006-01-09 07:20,180.0,20.277893
2006-01-09 07:50,180.0,23.21128
2006-01-09 08:20,180.0,22.767561
2006-01-09 08:50,180.0,22.580671
2006-01-09 09:20,180.0,22.72354
2006-01-09 09:50,190.0,21.237167
2006-01-09 10:20,180.0,20.866573
2006-01-09 10:50,180.0,22.519169
2006-01-09 11:20,170.0,25.499022
2006-01-09 11:50,190.0,24.581808
2006-01-09 12:20,180.0,25.39041
2006-01-09 12:50,180.0,24.950615
2006-01-09 13:20,180.0,23.799522
2006-01-09 13:50,180.0,23.388155
2006-01-09 14:20,190.0,23.486343
2006-01-09 14:50,190.0,23.908077
2006-01-09 15:20,240.0,13.301128
2006-01-09 15:50,210.0,10.040973
2006-01-09 16:20,210.0,12.207589
2006-01-09 16:50,230.0,12.573292
2006-01-09 17:20,240.0,10.484727
2006-01-09 17:50,240.0,11.302578
2006-01-09 18:20,240.0,10.644657
2006-01-09 18:50,240.0,11.424633
2006-01-09 19:20,250.0,10.067307
2006-01-09 19:50,240.0,12.011779
2006-01-09 20:20,250.0,13.7926235
2006-01-09 20:50,250.0,10.13529
2006-01-09 21:20,240.0,12.44392
2006-01-09 21:50,240.0,12.432728
2006-01-09 22:20,240.0,11.18574
2006-01-09 22:50,250.0,8.456687
2006-01-09 23:20,240.0,12.745231
2006-01-09 23:50,250.0,11.228979
2006-01-10 00:20,240.0,11.135404
2006-01-10 00:50,240.0,11.827868
2006-01-10 01:20,230.0,9.87172
2006-01-10 01:50,230.0,9.399307
2006-01-10 02:20,230.0,11.160759
2006-01-10 02:50,230.0,10.879365
2006-01-10 03:20,230.0,9.653905
2006-01-10 03:50,230.0,9.129104
2006-01-10 04:20,220.0,7.402686
2006-01-10 04:50,210.0,6.2748003
2006-01-10 05:20,210.0,5.959883
2006-01-10 05:50,170.0,4.1820827
2006-01-10 06:20,200.0,6.101291
2006-01-10 06:50,190.0,7.1607084
2006-01-10 07:20,220.0,8.933228
2006-01-10 07:50,170.0,5.7727547
2006-01-10 08:20,170.0,6.8503885
2006-01-10 08:50,170.0,8.555889
2006-01-10 09:20,170.0,8.8917885
2006-01-10 09:50,170.0,12.237169
2006-01-10 10:20,180.0,11.856305
2006-01-10 10:50,170.0,10.790339
2006-01-10 11:20,160.0,15.737375
2006-01-10 11:50,160.0,15.031695
2006-01-10 12:20,150.0,18.90208
2006-01-10 12:50,170.0,15.945722
2006-01-10 13:20,180.0,20.525032
2006-01-10 13:50,190.0,21.4956
2006-01-10 14:20,190.0,21.673471
2006-01-10 14:50,190.0,23.993862
2006-01-10 15:50,190.0,26.232527
2006-01-10 16:20,190.0,24.640118
2006-01-10 16:50,210.0,27.990404
2006-01-10 17:20,220.0,26.895578
2006-01-10 19:50,220.0,26.934746
2006-01-10 20:20,230.0,28.651596
2006-01-10 21:50,230.0,29.229141
2006-01-10 22:20,230.0,25.37627
2006-01-10 22:50,240.0,25.559986
2006-01-10 23:20,240.0,19.783583
2006-01-10 23:50,240.0,23.672003
2006-01-11 00:20,240.0,21.719936
2006-01-11 00:50,240.0,20.82894
2006-01-11 01:20,240.0,22.012568
2006-01-11 01:50,250.0,21.951916
2006-01-11 02:20,250.0,17.922583
2006-01-11 02:50,260.0,19.457909
2006-01-11 03:20,270.0,23.847769
2006-01-11 03:50,280.0,23.009922
2006-01-11 04:20,280.0,10.092762
2006-01-11 04:50,250.0,9.830581
2006-01-11 05:20,280.0,17.758413
2006-01-11 05:50,280.0,19.338614
2006-01-11 06:20,280.0,22.619513
2006-01-11 06:50,270.0,20.062473
2006-01-11 07:20,270.0,20.752457
2006-01-11 07:50,280.0,17.338772
2006-01-11 08:20,270.0,16.673737
2006-01-11 08:50,250.0,17.964828
2006-01-11 09:20,260.0,15.338288
2006-01-11 09:50,260.0,14.118429
2006-01-11 10:20,250.0,17.287785
2006-01-11 10:50,260.0,17.982702
2006-01-11 11:20,260.0,15.948233
2006-01-11 11:50,250.0,15.980153
2006-01-11 12:20,250.0,15.7668085
2006-01-11 12:50,250.0,15.674504
2006-01-11 13:20,270.0,13.845289
2006-01-11 13:50,290.0,13.08216
2006-01-11 14:20,250.0,13.3220215
2006-01-11 15:20,260.0,11.468925
2006-01-11 15:50,250.0,10.871275
2006-01-11 17:20,250.0,12.7103405
2006-01-11 17:50,240.0,10.318692
2006-01-11 18:20,230.0,12.27483
2006-01-11 18:50,220.0,11.915894
2006-01-11 19:20,210.0,10.607208
2006-01-11 19:50,200.0,9.080577
2006-01-11 20:20,200.0,10.868326
2006-01-11 20:50,200.0,11.6924305
2006-01-11 21:20,200.0,13.56869
2006-01-11 21:50,200.0,14.593893
2006-01-11 22:20,200.0,15.145334
2006-01-11 22:50,200.0,15.420557
2006-01-11 23:20,190.0,14.662319
2006-01-11 23:50,190.0,17.638372
2006-01-12 00:20,190.0,18.334963
2006-01-12 00:50,180.0,16.667078
2006-01-12 01:20,180.0,18.314932
2006-01-12 01:50,180.0,18.93229
2006-01-12 02:20,180.0,19.335014
2006-01-12 02:50,180.0,20.73394
2006-01-12 03:20,180.0,20.074764
2006-01-12 03:50,180.0,20.901289
2006-01-12 04:20,180.0,19.435995
2006-01-12 04:50,180.0,20.71105
2006-01-12 05:20,170.0,19.609072
2006-01-12 05:50,170.0,21.672913
2006-01-12 06:20,180.0,21.460978
2006-01-12 06:50,180.0,21.7512
2006-01-12 07:20,180.0,22.414713
2006-01-12 07:50,180.0,22.457678
2006-01-12 08:20,180.0,23.106773
2006-01-12 08:50,180.0,23.858252
2006-01-12 09:20,170.0,24.91778
2006-01-12 09:50,170.0,25.785013
2006-01-12 10:20,170.0,27.033278
2006-01-12 10:50,180.0,26.756273
2006-01-12 11:20,170.0,27.187918
2006-01-12 11:50,170.0,28.451527
2006-01-12 12:20,170.0,29.124561
2006-01-12 12:50,180.0,28.13194
2006-01-12 13:20,180.0,29.228462
2006-01-12 13:50,180.0,26.641218
2006-01-12 14:20,200.0,24.407026
2006-01-12 14:50,220.0,18.858429
2006-01-12 15:20,240.0,13.668218
2006-01-12 15:50,230.0,13.182207
2006-01-12 16:20,220.0,10.9567175
2006-01-12 16:50,210.0,10.901821
2006-01-12 17:20,220.0,10.263133
2006-01-12 17:50,210.0,9.111408
2006-01-12 18:20,210.0,9.692494
2006-01-12 18:50,210.0,9.568208
2006-01-12 19:20,210.0,8.263396
2006-01-12 19:50,210.0,7.7602787
2006-01-12 20:20,200.0,6.0182767
2006-01-12 20:50,160.0,5.429711
2006-01-12 21:20,170.0,6.213681
2006-01-12 21:50,170.0,6.645414
2006-01-12 22:20,170.0,5.8254232
2006-01-12 22:50,170.0,6.3184166
2006-01-12 23:20,160.0,5.3987927
2006-01-12 23:50,170.0,7.252878
2006-01-13 00:20,170.0,10.068663
2006-01-13 00:50,170.0,9.784885
2006-01-13 01:20,170.0,9.5642805
2006-01-13 01:50,150.0,7.4211316
2006-01-13 02:20,160.0,9.791689
2006-01-13 02:50,160.0,10.472193
2006-01-13 03:20,160.0,10.653965
2006-01-13 03:50,160.0,11.301561
2006-01-13 04:20,170.0,9.227071
2006-01-13 04:50,170.0,12.774983
2006-01-13 05:20,170.0,17.65514
2006-01-13 05:50,170.0,16.611023
2006-01-13 06:20,170.0,19.259697
2006-01-13 06:50,170.0,21.457573
2006-01-13 07:20,180.0,18.985397
2006-01-13 07:50,180.0,19.311588
2006-01-13 08:20,170.0,16.723646
2006-01-13 08:50,170.0,21.8499
2006-01-13 09:20,170.0,23.891054
2006-01-13 09:50,180.0,23.649303
2006-01-13 10:20,180.0,20.599808
2006-01-13 10:50,180.0,22.231382
2006-01-13 11:20,180.0,21.852121
2006-01-13 11:50,180.0,22.495266
2006-01-13 12:50,170.0,22.584942
2006-01-13 13:20,180.0,22.912474
2006-01-13 13:50,190.0,20.935448
2006-01-13 14:20,210.0,18.13869
2006-01-13 15:20,210.0,15.605884
2006-01-13 15:50,210.0,15.206457
2006-01-13 16:20,200.0,10.540124
2006-01-13 16:50,190.0,12.323362
2006-01-13 17:20,180.0,10.635971
2006-01-13 17:50,190.0,10.649542
2006-01-13 18:20,190.0,19.080572
2006-01-13 18:50,230.0,14.87131
2006-01-13 19:20,240.0,12.235495
2006-01-13 19:50,240.0,12.094249
2006-01-13 20:20,280.0,15.436468
2006-01-13 20:50,260.0,10.459949
2006-01-13 21:20,240.0,8.513124
2006-01-13 21:50,230.0,7.7654896
2006-01-13 22:20,210.0,7.3470936
2006-01-13 22:50,200.0,9.618596
2006-01-13 23:20,240.0,12.822357
2006-01-13 23:50,220.0,9.763568
2006-01-14 00:20,220.0,11.875833
2006-01-14 00:50,240.0,11.746965
2006-01-14 01:20,240.0,11.917479
2006-01-14 01:50,240.0,11.369179
2006-01-14 02:20,230.0,10.222791
2006-01-14 02:50,230.0,8.74208
2006-01-14 03:20,280.0,7.3393674
2006-01-14 03:50,270.0,4.5466886
2006-01-14 04:20,290.0,6.7271423
2006-01-14 04:50,280.0,6.581932
2006-01-14 05:20,280.0,5.292284
2006-01-14 05:50,210.0,6.1732965
2006-01-14 06:20,170.0,1.8708622
2006-01-14 06:50,160.0,2.059408
2006-01-14 07:20,150.0,3.1300325
2006-01-14 07:50,150.0,4.0388236
2006-01-14 08:20,160.0,6.053377
2006-01-14 08:50,160.0,4.56062
2006-01-14 09:20,170.0,6.031546
2006-01-14 09:50,170.0,6.3762045
2006-01-14 10:20,160.0,6.738583
2006-01-14 10:50,160.0,7.4721437
2006-01-14 11:20,160.0,8.507992
2006-01-14 11:50,170.0,9.259509
2006-01-14 12:20,180.0,9.718614
2006-01-14 14:20,170.0,10.77567
2006-01-14 14:50,170.0,11.292927
2006-01-14 15:20,170.0,10.406443
2006-01-16 15:50,290.0,13.843963
2006-01-16 16:20,280.0,14.94472
2006-01-16 16:50,280.0,14.1797905
2006-01-16 17:20,260.0,9.752563
2006-01-17 07:50,290.0,16.540592
2006-01-17 08:20,300.0,15.397617
2006-01-17 08:50,300.0,16.782295
2006-01-17 09:50,300.0,12.210342
2006-01-17 10:20,290.0,16.11229
2006-01-17 10:50,290.0,14.466978
2006-01-17 11:20,300.0,12.103439
2006-01-17 11:50,300.0,13.069989
2006-01-17 12:20,290.0,16.485838
2006-01-17 12:50,280.0,10.964621
2006-01-17 13:20,280.0,15.063754
2006-01-17 13:50,290.0,13.624282
2006-01-17 14:20,280.0,13.334234
2006-01-17 14:50,310.0,13.064279
2006-01-17 15:20,290.0,13.453838
2006-01-17 15:50,280.0,12.738527
2006-01-17 16:20,300.0,11.823377
2006-01-17 16:50,290.0,12.932271
2006-01-17 17:20,320.0,10.160944
2006-01-17 17:50,290.0,11.213748
2006-01-17 18:20,300.0,8.641545
2006-01-17 18:50,300.0,10.075549
2006-01-17 19:20,320.0,8.472131
2006-01-17 19:50,310.0,8.221905
2006-01-17 20:20,320.0,7.2972546
2006-01-17 20:50,320.0,5.8563414
2006-01-17 21:20,300.0,6.8883314
2006-01-17 21:50,310.0,6.5346694
2006-01-17 22:20,290.0,5.540658
2006-01-17 22:50,300.0,5.432022
2006-01-17 23:20,310.0,4.666286
2006-01-17 23:50,290.0,3.5544555
2006-01-18 00:20,270.0,3.86185
2006-01-18 00:50,280.0,7.4505835
2006-01-18 01:20,280.0,2.251397
2006-01-18 01:50,280.0,3.9640124
2006-01-18 02:20,270.0,6.636239
2006-01-18 02:50,260.0,2.7075896
2006-01-18 03:20,230.0,1.8976438
2006-01-18 03:50,210.0,1.946449
2006-01-18 04:20,190.0,2.202549
2006-01-18 04:50,160.0,2.7477489
2006-01-18 05:20,160.0,4.417609
2006-01-18 05:50,160.0,5.5736847
2006-01-18 06:20,210.0,5.4365096
2006-01-18 06:50,240.0,7.1931553
2006-01-18 07:20,240.0,9.268532
2006-01-18 07:50,240.0,8.459405
2006-01-18 08:20,240.0,9.344678
2006-01-18 08:50,240.0,9.360245
2006-01-18 09:20,240.0,8.825471
2006-01-18 09:50,240.0,8.89763
2006-01-18 10:20,240.0,8.721511
2006-01-18 10:50,220.0,7.181516
2006-01-18 11:20,210.0,8.116207
2006-01-18 11:50,210.0,9.136242
2006-01-18 12:20,210.0,9.194921
2006-01-18 12:50,200.0,9.214745
2006-01-18 13:20,200.0,11.218163
2006-01-18 13:50,210.0,10.769097
2006-01-18 14:20,200.0,11.856866
2006-01-18 14:50,210.0,12.630427
2006-01-18 15:20,220.0,12.985801
